item_id,date,pred,units,cutoff
FOODS_3_120,2016-04-11,41.4239596694574,2,2016-03-27
FOODS_3_252,2016-04-11,33.51001884250461,32,2016-03-27
FOODS_3_555,2016-04-11,16.684695366844455,18,2016-03-27
FOODS_3_586,2016-04-11,35.47325576759345,36,2016-03-27
FOODS_3_587,2016-04-11,35.1077712684094,33,2016-03-27
FOODS_3_714,2016-04-11,18.462418633786836,7,2016-03-27
FOODS_3_808,2016-04-11,13.082424377046634,0,2016-03-27
FOODS_2_197,2016-04-12,14.706319739557584,40,2016-03-27
FOODS_3_080,2016-04-12,16.11567355515754,17,2016-03-27
FOODS_3_090,2016-04-12,55.09472470452337,26,2016-03-27
FOODS_3_120,2016-04-12,35.960575900585816,0,2016-03-27
FOODS_3_252,2016-04-12,30.43164130909245,18,2016-03-27
FOODS_3_555,2016-04-12,16.179683443502743,14,2016-03-27
FOODS_3_586,2016-04-12,32.14379447225184,29,2016-03-27
FOODS_3_587,2016-04-12,28.48875925600983,16,2016-03-27
FOODS_3_714,2016-04-12,17.51152752479375,5,2016-03-27
FOODS_3_808,2016-04-12,11.05073333550156,0,2016-03-27
FOODS_2_197,2016-04-13,13.61320865846902,7,2016-03-27
FOODS_3_080,2016-04-13,16.132547862308357,17,2016-03-27
FOODS_3_090,2016-04-13,52.224350873520166,41,2016-03-27
FOODS_3_120,2016-04-13,36.1448024801435,0,2016-03-27
FOODS_3_252,2016-04-13,30.598347586967634,37,2016-03-27
FOODS_3_555,2016-04-13,16.169554347897726,15,2016-03-27
FOODS_3_586,2016-04-13,31.43729598956924,20,2016-03-27
FOODS_3_587,2016-04-13,30.348829602394925,23,2016-03-27
FOODS_3_714,2016-04-13,17.454988889993412,11,2016-03-27
FOODS_3_808,2016-04-13,11.27046716368597,0,2016-03-27
FOODS_2_197,2016-04-14,13.50010969333506,9,2016-03-27
FOODS_3_080,2016-04-14,16.1807204097677,10,2016-03-27
FOODS_3_090,2016-04-14,60.443577361519154,44,2016-03-27
FOODS_3_120,2016-04-14,36.81885441279474,38,2016-03-27
FOODS_3_252,2016-04-14,31.11517758946648,27,2016-03-27
FOODS_3_555,2016-04-14,16.170591314162685,12,2016-03-27
FOODS_3_586,2016-04-14,33.13634203138006,43,2016-03-27
FOODS_3_587,2016-04-14,29.096544766845856,21,2016-03-27
FOODS_3_714,2016-04-14,17.846676614609134,9,2016-03-27
FOODS_3_808,2016-04-14,12.73394571627785,0,2016-03-27
FOODS_2_197,2016-04-15,15.376746083172865,9,2016-03-27
FOODS_3_080,2016-04-15,20.169383151346924,16,2016-03-27
FOODS_3_090,2016-04-15,77.4987806563828,47,2016-03-27
FOODS_3_120,2016-04-15,41.64336975867852,60,2016-03-27
FOODS_3_252,2016-04-15,39.7581047390795,23,2016-03-27
FOODS_3_555,2016-04-15,18.40632160584586,10,2016-03-27
FOODS_3_586,2016-04-15,38.019587968046025,32,2016-03-27
FOODS_3_587,2016-04-15,31.51561647095924,20,2016-03-27
FOODS_3_714,2016-04-15,22.07241733753246,20,2016-03-27
FOODS_3_808,2016-04-15,12.140179818405633,0,2016-03-27
FOODS_2_197,2016-04-16,20.827775455919113,22,2016-03-27
FOODS_3_080,2016-04-16,26.16030122721976,23,2016-03-27
FOODS_3_090,2016-04-16,105.13247697068607,82,2016-03-27
FOODS_3_120,2016-04-16,50.55062741060564,52,2016-03-27
FOODS_3_252,2016-04-16,54.21467481391005,57,2016-03-27
FOODS_3_555,2016-04-16,23.52280730537533,32,2016-03-27
FOODS_3_586,2016-04-16,53.28025196895024,37,2016-03-27
FOODS_3_587,2016-04-16,43.87816496058981,27,2016-03-27
FOODS_3_714,2016-04-16,34.31258752363304,37,2016-03-27
FOODS_3_808,2016-04-16,16.062760955589624,0,2016-03-27
FOODS_2_197,2016-04-17,23.039477151930196,24,2016-03-27
FOODS_3_080,2016-04-17,26.460869275702777,23,2016-03-27
FOODS_3_090,2016-04-17,93.79848142526522,83,2016-03-27
FOODS_3_120,2016-04-17,51.098954269107004,56,2016-03-27
FOODS_3_252,2016-04-17,57.1810277641141,49,2016-03-27
FOODS_3_555,2016-04-17,25.732505409778874,26,2016-03-27
FOODS_3_586,2016-04-17,58.13768236592408,64,2016-03-27
FOODS_3_587,2016-04-17,48.303575217702075,36,2016-03-27
FOODS_3_714,2016-04-17,33.96744381933569,37,2016-03-27
FOODS_3_808,2016-04-17,17.677302284844657,0,2016-03-27
FOODS_2_197,2016-04-18,16.02616439469565,21,2016-03-27
FOODS_3_080,2016-04-18,16.524234796563224,15,2016-03-27
FOODS_3_090,2016-04-18,55.09581935670414,30,2016-03-27
FOODS_3_120,2016-04-18,40.21600750427285,6,2016-03-27
FOODS_3_252,2016-04-18,31.785193607958735,21,2016-03-27
FOODS_3_555,2016-04-18,16.374310675224645,13,2016-03-27
FOODS_3_586,2016-04-18,33.014755949502714,30,2016-03-27
FOODS_3_587,2016-04-18,34.35842725421106,16,2016-03-27
FOODS_3_714,2016-04-18,18.17128857252545,15,2016-03-27
FOODS_3_808,2016-04-18,14.05504218630238,0,2016-03-27
FOODS_2_197,2016-04-19,14.056499526532207,22,2016-03-27
FOODS_3_080,2016-04-19,17.686084760689113,12,2016-03-27
FOODS_3_090,2016-04-19,53.94854810213036,45,2016-03-27
FOODS_3_120,2016-04-19,33.43058194083181,43,2016-03-27
FOODS_3_252,2016-04-19,29.998217999593617,46,2016-03-27
FOODS_3_555,2016-04-19,16.46827742275054,21,2016-03-27
FOODS_3_586,2016-04-19,31.196070032454546,40,2016-03-27
FOODS_3_587,2016-04-19,29.05471462513411,10,2016-03-27
FOODS_3_714,2016-04-19,17.390294129458038,6,2016-03-27
FOODS_3_808,2016-04-19,12.669828509013646,0,2016-03-27
FOODS_2_197,2016-04-20,14.390060836710385,25,2016-03-27
FOODS_3_080,2016-04-20,16.169554347897726,30,2016-03-27
FOODS_3_090,2016-04-20,54.47991156185061,29,2016-03-27
FOODS_3_120,2016-04-20,32.25687724077441,48,2016-03-27
FOODS_3_252,2016-04-20,31.09248975830121,24,2016-03-27
FOODS_3_555,2016-04-20,16.24606552728515,15,2016-03-27
FOODS_3_586,2016-04-20,31.918623067945365,31,2016-03-27
FOODS_3_587,2016-04-20,28.952392755563288,15,2016-03-27
FOODS_3_714,2016-04-20,17.390294129458038,10,2016-03-27
FOODS_3_808,2016-04-20,12.654955263640117,0,2016-03-27
FOODS_2_197,2016-04-21,13.870370025746746,11,2016-03-27
FOODS_3_080,2016-04-21,18.3601341661272,13,2016-03-27
FOODS_3_090,2016-04-21,58.77089674777334,53,2016-03-27
FOODS_3_120,2016-04-21,32.84189724873407,47,2016-03-27
FOODS_3_252,2016-04-21,31.575700482644102,35,2016-03-27
FOODS_3_555,2016-04-21,16.24710249355011,14,2016-03-27
FOODS_3_586,2016-04-21,32.19396629999495,45,2016-03-27
FOODS_3_587,2016-04-21,29.06565574214542,10,2016-03-27
FOODS_3_714,2016-04-21,17.705470674686335,12,2016-03-27
FOODS_3_808,2016-04-21,12.642592907612954,0,2016-03-27
FOODS_2_197,2016-04-22,15.16817309467002,11,2016-03-27
FOODS_3_080,2016-04-22,18.788572533937504,10,2016-03-27
FOODS_3_090,2016-04-22,80.59210594985619,87,2016-03-27
FOODS_3_120,2016-04-22,41.133516676100164,39,2016-03-27
FOODS_3_252,2016-04-22,42.80843378155711,33,2016-03-27
FOODS_3_555,2016-04-22,18.89405976995906,14,2016-03-27
FOODS_3_586,2016-04-22,41.02411162340315,28,2016-03-27
FOODS_3_587,2016-04-22,31.96298992142601,21,2016-03-27
FOODS_3_714,2016-04-22,24.06747022655619,18,2016-03-27
FOODS_3_808,2016-04-22,13.24633441679632,0,2016-03-27
FOODS_2_197,2016-04-23,20.632633394824143,19,2016-03-27
FOODS_3_080,2016-04-23,26.107813095640267,25,2016-03-27
FOODS_3_090,2016-04-23,107.96328960675436,95,2016-03-27
FOODS_3_120,2016-04-23,55.05588751625365,59,2016-03-27
FOODS_3_252,2016-04-23,56.37090140771492,49,2016-03-27
FOODS_3_555,2016-04-23,25.100938074882443,23,2016-03-27
FOODS_3_586,2016-04-23,54.235064322904414,40,2016-03-27
FOODS_3_587,2016-04-23,42.135307742544875,24,2016-03-27
FOODS_3_714,2016-04-23,35.182330242039825,22,2016-03-27
FOODS_3_808,2016-04-23,19.381414370302416,0,2016-03-27
FOODS_2_197,2016-04-24,22.695342606622905,33,2016-03-27
FOODS_3_080,2016-04-24,25.890096405085448,25,2016-03-27
FOODS_3_090,2016-04-24,102.16800214310099,42,2016-03-27
FOODS_3_120,2016-04-24,58.45431218413354,59,2016-03-27
FOODS_3_252,2016-04-24,57.50462644606885,52,2016-03-27
FOODS_3_555,2016-04-24,24.69521296407131,24,2016-03-27
FOODS_3_586,2016-04-24,58.814787549403796,54,2016-03-27
FOODS_3_587,2016-04-24,48.303575217702075,26,2016-03-27
FOODS_3_714,2016-04-24,33.906931708371346,27,2016-03-27
FOODS_3_808,2016-04-24,20.755079867521278,0,2016-03-27
FOODS_2_197,2016-04-25,19.913280130860866,17,2016-04-24
FOODS_3_080,2016-04-25,15.588652318935704,17,2016-04-24
FOODS_3_090,2016-04-25,47.09419350929573,48,2016-04-24
FOODS_3_120,2016-04-25,25.303192550336355,34,2016-04-24
FOODS_3_252,2016-04-25,29.894027081870068,30,2016-04-24
FOODS_3_555,2016-04-25,15.216334813984123,13,2016-04-24
FOODS_3_586,2016-04-25,31.33150942552744,40,2016-04-24
FOODS_3_587,2016-04-25,21.71529457692537,19,2016-04-24
FOODS_3_714,2016-04-25,13.986615765057643,10,2016-04-24
FOODS_3_808,2016-04-25,2.15254085971898,0,2016-04-24
FOODS_2_197,2016-04-26,16.768321199875384,24,2016-04-24
FOODS_3_080,2016-04-26,16.53795164728638,18,2016-04-24
FOODS_3_090,2016-04-26,42.23517486932949,35,2016-04-24
FOODS_3_120,2016-04-26,33.8340237753278,30,2016-04-24
FOODS_3_252,2016-04-26,28.466714975396975,27,2016-04-24
FOODS_3_555,2016-04-26,14.913026011809137,17,2016-04-24
FOODS_3_586,2016-04-26,30.640911161269322,29,2016-04-24
FOODS_3_587,2016-04-26,16.298471324825734,13,2016-04-24
FOODS_3_714,2016-04-26,13.97278486855804,6,2016-04-24
FOODS_3_808,2016-04-26,2.960080752545591,0,2016-04-24
FOODS_2_197,2016-04-27,15.043220986039984,18,2016-04-24
FOODS_3_080,2016-04-27,15.757996658456427,24,2016-04-24
FOODS_3_090,2016-04-27,43.55757842619907,34,2016-04-24
FOODS_3_120,2016-04-27,28.23698815377904,32,2016-04-24
FOODS_3_252,2016-04-27,27.620180015043694,13,2016-04-24
FOODS_3_555,2016-04-27,14.37732961249743,14,2016-04-24
FOODS_3_586,2016-04-27,28.530726367911985,30,2016-04-24
FOODS_3_587,2016-04-27,17.58564291622353,21,2016-04-24
FOODS_3_714,2016-04-27,13.856595531178861,10,2016-04-24
FOODS_3_808,2016-04-27,2.960080752545591,0,2016-04-24
FOODS_2_197,2016-04-28,13.614615467843642,7,2016-04-24
FOODS_3_080,2016-04-28,14.524531680268854,10,2016-04-24
FOODS_3_090,2016-04-28,44.01345223225945,67,2016-04-24
FOODS_3_120,2016-04-28,29.527595107074063,43,2016-04-24
FOODS_3_252,2016-04-28,29.06233065108157,28,2016-04-24
FOODS_3_555,2016-04-28,14.348545908167935,16,2016-04-24
FOODS_3_586,2016-04-28,30.293121317114853,27,2016-04-24
FOODS_3_587,2016-04-28,15.752463880101722,5,2016-04-24
FOODS_3_714,2016-04-28,14.661485089900445,7,2016-04-24
FOODS_3_808,2016-04-28,3.16427988507463,0,2016-04-24
FOODS_2_197,2016-04-29,15.000714450156167,21,2016-04-24
FOODS_3_080,2016-04-29,18.33474630548297,9,2016-04-24
FOODS_3_090,2016-04-29,56.61775442820689,63,2016-04-24
FOODS_3_120,2016-04-29,35.276328401846776,45,2016-04-24
FOODS_3_252,2016-04-29,35.61831370766541,38,2016-04-24
FOODS_3_555,2016-04-29,16.601029071014697,18,2016-04-24
FOODS_3_586,2016-04-29,31.67267245779415,36,2016-04-24
FOODS_3_587,2016-04-29,17.772596322474374,19,2016-04-24
FOODS_3_714,2016-04-29,19.47467726155132,16,2016-04-24
FOODS_3_808,2016-04-29,2.77428528532374,0,2016-04-24
FOODS_2_197,2016-04-30,21.50117115476654,19,2016-04-24
FOODS_3_080,2016-04-30,24.21517028281961,27,2016-04-24
FOODS_3_090,2016-04-30,67.94025660388753,99,2016-04-24
FOODS_3_120,2016-04-30,50.2707947621993,73,2016-04-24
FOODS_3_252,2016-04-30,50.276925752411756,49,2016-04-24
FOODS_3_555,2016-04-30,24.36794282411993,25,2016-04-24
FOODS_3_586,2016-04-30,45.95905223060457,52,2016-04-24
FOODS_3_587,2016-04-30,24.096535143357634,16,2016-04-24
FOODS_3_714,2016-04-30,27.45532274640278,38,2016-04-24
FOODS_3_808,2016-04-30,2.672142255254221,0,2016-04-24
FOODS_2_197,2016-05-01,24.260493676296498,48,2016-04-24
FOODS_3_080,2016-05-01,21.872622749872594,18,2016-04-24
FOODS_3_090,2016-05-01,70.86647704512107,71,2016-04-24
FOODS_3_120,2016-05-01,55.895829721028534,62,2016-04-24
FOODS_3_252,2016-05-01,52.304325311606185,82,2016-04-24
FOODS_3_555,2016-05-01,23.985593930483024,29,2016-04-24
FOODS_3_586,2016-05-01,48.33347901014798,52,2016-04-24
FOODS_3_587,2016-05-01,25.661811412342466,26,2016-04-24
FOODS_3_714,2016-05-01,25.331883351182416,44,2016-04-24
FOODS_3_808,2016-05-01,5.533765525785941,0,2016-04-24
FOODS_2_197,2016-05-02,21.081280675857435,36,2016-04-24
FOODS_3_080,2016-05-02,16.772298734985863,23,2016-04-24
FOODS_3_090,2016-05-02,47.45633344625724,59,2016-04-24
FOODS_3_120,2016-05-02,34.46353474655396,30,2016-04-24
FOODS_3_252,2016-05-02,32.015196134473015,37,2016-04-24
FOODS_3_555,2016-05-02,16.301503685368132,16,2016-04-24
FOODS_3_586,2016-05-02,33.77175036541206,41,2016-04-24
FOODS_3_587,2016-05-02,22.05923496263288,25,2016-04-24
FOODS_3_714,2016-05-02,17.23246226539031,21,2016-04-24
FOODS_3_808,2016-05-02,6.131536045064089,0,2016-04-24
FOODS_2_197,2016-05-03,17.756809829005473,21,2016-04-24
FOODS_3_080,2016-05-03,15.331175451745452,15,2016-04-24
FOODS_3_090,2016-05-03,45.52231709407248,35,2016-04-24
FOODS_3_120,2016-05-03,35.27320686806027,39,2016-04-24
FOODS_3_252,2016-05-03,32.674009455948514,41,2016-04-24
FOODS_3_555,2016-05-03,16.318577439421833,18,2016-04-24
FOODS_3_586,2016-05-03,32.344135320085165,39,2016-04-24
FOODS_3_587,2016-05-03,17.77661914896888,17,2016-04-24
FOODS_3_714,2016-05-03,16.084517221759537,16,2016-04-24
FOODS_3_808,2016-05-03,8.963990521146759,0,2016-04-24
FOODS_2_197,2016-05-04,18.383231920422645,18,2016-04-24
FOODS_3_080,2016-05-04,18.341161184438185,35,2016-04-24
FOODS_3_090,2016-05-04,44.80296680768838,47,2016-04-24
FOODS_3_120,2016-05-04,38.32514422764324,31,2016-04-24
FOODS_3_252,2016-05-04,30.734192828569473,16,2016-04-24
FOODS_3_555,2016-05-04,15.78237367613643,13,2016-04-24
FOODS_3_586,2016-05-04,31.081051818442063,34,2016-04-24
FOODS_3_587,2016-05-04,18.32766486677199,17,2016-04-24
FOODS_3_714,2016-05-04,16.54140106479747,13,2016-04-24
FOODS_3_808,2016-05-04,8.881002261779482,0,2016-04-24
FOODS_2_197,2016-05-05,17.056916165781953,13,2016-04-24
FOODS_3_080,2016-05-05,15.612221241982578,9,2016-04-24
FOODS_3_090,2016-05-05,49.20160445438185,73,2016-04-24
FOODS_3_120,2016-05-05,37.522582902903515,26,2016-04-24
FOODS_3_252,2016-05-05,34.318379761166774,28,2016-04-24
FOODS_3_555,2016-05-05,15.971670041765854,17,2016-04-24
FOODS_3_586,2016-05-05,33.10144513543694,39,2016-04-24
FOODS_3_587,2016-05-05,16.83951074904458,20,2016-04-24
FOODS_3_714,2016-05-05,17.06058165439158,20,2016-04-24
FOODS_3_808,2016-05-05,8.448949661848975,0,2016-04-24
FOODS_2_197,2016-05-06,21.620849218958455,20,2016-04-24
FOODS_3_080,2016-05-06,17.98201411833402,23,2016-04-24
FOODS_3_090,2016-05-06,64.78238363240136,89,2016-04-24
FOODS_3_120,2016-05-06,42.026139942736826,61,2016-04-24
FOODS_3_252,2016-05-06,39.92994218193891,30,2016-04-24
FOODS_3_555,2016-05-06,18.230471679174748,17,2016-04-24
FOODS_3_586,2016-05-06,36.37799856882354,43,2016-04-24
FOODS_3_587,2016-05-06,20.06897855278717,14,2016-04-24
FOODS_3_714,2016-05-06,20.600138687880953,16,2016-04-24
FOODS_3_808,2016-05-06,7.817610069278556,0,2016-04-24
FOODS_2_197,2016-05-07,27.41492720595759,33,2016-04-24
FOODS_3_080,2016-05-07,24.647852329865554,25,2016-04-24
FOODS_3_090,2016-05-07,78.79046073095961,104,2016-04-24
FOODS_3_120,2016-05-07,55.16125575395036,57,2016-04-24
FOODS_3_252,2016-05-07,56.94720155318568,45,2016-04-24
FOODS_3_555,2016-05-07,26.596776087181397,30,2016-04-24
FOODS_3_586,2016-05-07,50.42974086374466,52,2016-04-24
FOODS_3_587,2016-05-07,27.23705365218662,25,2016-04-24
FOODS_3_714,2016-05-07,29.23063519779443,23,2016-04-24
FOODS_3_808,2016-05-07,8.371763455580336,0,2016-04-24
FOODS_2_197,2016-05-08,26.937231890123027,10,2016-04-24
FOODS_3_080,2016-05-08,22.069296298250837,18,2016-04-24
FOODS_3_090,2016-05-08,74.02582348012908,77,2016-04-24
FOODS_3_120,2016-05-08,61.834402935063274,76,2016-04-24
FOODS_3_252,2016-05-08,55.237349905453044,69,2016-04-24
FOODS_3_555,2016-05-08,24.260984198458086,27,2016-04-24
FOODS_3_586,2016-05-08,51.5042511862113,61,2016-04-24
FOODS_3_587,2016-05-08,28.189850733901356,21,2016-04-24
FOODS_3_714,2016-05-08,26.66448553647325,37,2016-04-24
FOODS_3_808,2016-05-08,9.702371371248177,0,2016-04-24
FOODS_2_197,2016-05-09,21.782212635691838,25,2016-04-24
FOODS_3_080,2016-05-09,16.817146877024985,16,2016-04-24
FOODS_3_090,2016-05-09,53.818012315214325,72,2016-04-24
FOODS_3_120,2016-05-09,38.067413737982534,32,2016-04-24
FOODS_3_252,2016-05-09,36.29406412459249,36,2016-04-24
FOODS_3_555,2016-05-09,17.424622884000208,18,2016-04-24
FOODS_3_586,2016-05-09,35.47657793322357,48,2016-04-24
FOODS_3_587,2016-05-09,24.43362686163985,23,2016-04-24
FOODS_3_714,2016-05-09,17.380130489639175,5,2016-04-24
FOODS_3_808,2016-05-09,9.79094879565082,0,2016-04-24
FOODS_2_197,2016-05-10,22.190272438755226,31,2016-04-24
FOODS_3_080,2016-05-10,16.337351263298583,17,2016-04-24
FOODS_3_090,2016-05-10,47.501622388483696,46,2016-04-24
FOODS_3_120,2016-05-10,27.69130828340325,24,2016-04-24
FOODS_3_252,2016-05-10,32.87217215732747,34,2016-04-24
FOODS_3_555,2016-05-10,16.996178045109676,22,2016-04-24
FOODS_3_586,2016-05-10,33.054541344988884,41,2016-04-24
FOODS_3_587,2016-05-10,18.32695551133892,10,2016-04-24
FOODS_3_714,2016-05-10,16.802805705725948,6,2016-04-24
FOODS_3_808,2016-05-10,10.700990163190067,0,2016-04-24
FOODS_2_197,2016-05-11,16.55873851955559,12,2016-04-24
FOODS_3_080,2016-05-11,15.85487175473422,16,2016-04-24
FOODS_3_090,2016-05-11,44.97139951104103,30,2016-04-24
FOODS_3_120,2016-05-11,29.191837070413953,24,2016-04-24
FOODS_3_252,2016-05-11,31.310423521053163,30,2016-04-24
FOODS_3_555,2016-05-11,15.875946949277274,27,2016-04-24
FOODS_3_586,2016-05-11,30.49886744984356,34,2016-04-24
FOODS_3_587,2016-05-11,17.193072790820263,21,2016-04-24
FOODS_3_714,2016-05-11,15.162441371156628,5,2016-04-24
FOODS_3_808,2016-05-11,10.958327405058249,0,2016-04-24
FOODS_2_197,2016-05-12,15.734304476986438,17,2016-04-24
FOODS_3_080,2016-05-12,14.986896910506562,18,2016-04-24
FOODS_3_090,2016-05-12,46.17489379500631,35,2016-04-24
FOODS_3_120,2016-05-12,34.79152859793067,25,2016-04-24
FOODS_3_252,2016-05-12,31.69725009765494,20,2016-04-24
FOODS_3_555,2016-05-12,16.105343608208873,14,2016-04-24
FOODS_3_586,2016-05-12,32.315769832742355,44,2016-04-24
FOODS_3_587,2016-05-12,16.539926789827412,12,2016-04-24
FOODS_3_714,2016-05-12,16.02253191261759,21,2016-04-24
FOODS_3_808,2016-05-12,10.753560172293842,0,2016-04-24
FOODS_2_197,2016-05-13,16.765401859214045,15,2016-04-24
FOODS_3_080,2016-05-13,17.334429184703023,14,2016-04-24
FOODS_3_090,2016-05-13,63.04530393676429,77,2016-04-24
FOODS_3_120,2016-05-13,43.95858754685476,37,2016-04-24
FOODS_3_252,2016-05-13,38.86319032666,38,2016-04-24
FOODS_3_555,2016-05-13,18.28551221067614,20,2016-04-24
FOODS_3_586,2016-05-13,36.60738567489864,42,2016-04-24
FOODS_3_587,2016-05-13,17.862730103162882,21,2016-04-24
FOODS_3_714,2016-05-13,19.877104252768884,17,2016-04-24
FOODS_3_808,2016-05-13,11.35445238782097,0,2016-04-24
FOODS_2_197,2016-05-14,24.031524025642977,27,2016-04-24
FOODS_3_080,2016-05-14,23.61684635571659,19,2016-04-24
FOODS_3_090,2016-05-14,87.00754785726545,47,2016-04-24
FOODS_3_120,2016-05-14,56.58129135407189,53,2016-04-24
FOODS_3_252,2016-05-14,53.74007030912431,61,2016-04-24
FOODS_3_555,2016-05-14,26.1662488317398,26,2016-04-24
FOODS_3_586,2016-05-14,48.124603717319516,45,2016-04-24
FOODS_3_587,2016-05-14,25.357103545504923,20,2016-04-24
FOODS_3_714,2016-05-14,29.007172947580013,40,2016-04-24
FOODS_3_808,2016-05-14,14.133380685245474,0,2016-04-24
FOODS_2_197,2016-05-15,26.323481030078216,32,2016-04-24
FOODS_3_080,2016-05-15,23.774228209342652,26,2016-04-24
FOODS_3_090,2016-05-15,80.2576068821132,74,2016-04-24
FOODS_3_120,2016-05-15,54.76097845953909,43,2016-04-24
FOODS_3_252,2016-05-15,56.18248883178996,61,2016-04-24
FOODS_3_555,2016-05-15,25.41845481314979,25,2016-04-24
FOODS_3_586,2016-05-15,50.77414986343385,71,2016-04-24
FOODS_3_587,2016-05-15,29.236212895128336,29,2016-04-24
FOODS_3_714,2016-05-15,28.917194916067512,34,2016-04-24
FOODS_3_808,2016-05-15,16.037782732683105,0,2016-04-24
FOODS_2_197,2016-05-16,18.627487287711972,18,2016-04-24
FOODS_3_080,2016-05-16,15.282982458690885,15,2016-04-24
FOODS_3_090,2016-05-16,54.24761922275478,38,2016-04-24
FOODS_3_120,2016-05-16,36.29705922485881,41,2016-04-24
FOODS_3_252,2016-05-16,32.50484230655113,36,2016-04-24
FOODS_3_555,2016-05-16,16.306380045043504,19,2016-04-24
FOODS_3_586,2016-05-16,31.68124696331112,34,2016-04-24
FOODS_3_587,2016-05-16,20.539586070365075,40,2016-04-24
FOODS_3_714,2016-05-16,16.152564538795456,17,2016-04-24
FOODS_3_808,2016-05-16,12.354741678657799,0,2016-04-24
FOODS_2_197,2016-05-17,16.52122549953929,28,2016-04-24
FOODS_3_080,2016-05-17,14.750472634059307,15,2016-04-24
FOODS_3_090,2016-05-17,46.406816764476844,42,2016-04-24
FOODS_3_120,2016-05-17,32.39534185930317,38,2016-04-24
FOODS_3_252,2016-05-17,32.28472831582759,34,2016-04-24
FOODS_3_555,2016-05-17,16.316189192811848,19,2016-04-24
FOODS_3_586,2016-05-17,31.180288530754765,46,2016-04-24
FOODS_3_587,2016-05-17,15.760295402570875,21,2016-04-24
FOODS_3_714,2016-05-17,15.527073301567786,15,2016-04-24
FOODS_3_808,2016-05-17,11.419767851454466,0,2016-04-24
FOODS_2_197,2016-05-18,16.708979721685402,12,2016-04-24
FOODS_3_080,2016-05-18,16.108708118170007,26,2016-04-24
FOODS_3_090,2016-05-18,45.864437016677094,39,2016-04-24
FOODS_3_120,2016-05-18,35.309123311633186,16,2016-04-24
FOODS_3_252,2016-05-18,30.075350312602758,39,2016-04-24
FOODS_3_555,2016-05-18,15.875946949277274,26,2016-04-24
FOODS_3_586,2016-05-18,29.78489612291596,33,2016-04-24
FOODS_3_587,2016-05-18,16.192180723963837,24,2016-04-24
FOODS_3_714,2016-05-18,15.563083025848105,18,2016-04-24
FOODS_3_808,2016-05-18,11.337078608487207,0,2016-04-24
FOODS_2_197,2016-05-19,15.187579196542494,21,2016-04-24
FOODS_3_080,2016-05-19,14.855512687757042,17,2016-04-24
FOODS_3_090,2016-05-19,48.21096468007569,51,2016-04-24
FOODS_3_120,2016-05-19,34.676842083984766,23,2016-04-24
FOODS_3_252,2016-05-19,31.017405805656658,30,2016-04-24
FOODS_3_555,2016-05-19,16.105343608208873,16,2016-04-24
FOODS_3_586,2016-05-19,32.07210732692298,18,2016-04-24
FOODS_3_587,2016-05-19,15.6373295004561,29,2016-04-24
FOODS_3_714,2016-05-19,16.1175810239673,18,2016-04-24
FOODS_3_808,2016-05-19,11.20825266784625,0,2016-04-24
FOODS_2_197,2016-05-20,16.95196650592743,16,2016-04-24
FOODS_3_080,2016-05-20,16.913114743127284,15,2016-04-24
FOODS_3_090,2016-05-20,65.05873667079833,69,2016-04-24
FOODS_3_120,2016-05-20,43.02549890544594,33,2016-04-24
FOODS_3_252,2016-05-20,38.936012032986014,32,2016-04-24
FOODS_3_555,2016-05-20,18.38056132202584,15,2016-04-24
FOODS_3_586,2016-05-20,34.601705298409065,33,2016-04-24
FOODS_3_587,2016-05-20,17.696443141725485,40,2016-04-24
FOODS_3_714,2016-05-20,19.834901894564897,20,2016-04-24
FOODS_3_808,2016-05-20,11.809144883373374,0,2016-04-24
FOODS_2_197,2016-05-21,22.60113279269715,29,2016-04-24
FOODS_3_080,2016-05-21,24.018817867636788,22,2016-04-24
FOODS_3_090,2016-05-21,83.14108534455828,67,2016-04-24
FOODS_3_120,2016-05-21,55.64645932256407,66,2016-04-24
FOODS_3_252,2016-05-21,53.21872448991033,50,2016-04-24
FOODS_3_555,2016-05-21,24.785991321683362,32,2016-04-24
FOODS_3_586,2016-05-21,47.80616955099793,48,2016-04-24
FOODS_3_587,2016-05-21,24.418360766130572,39,2016-04-24
FOODS_3_714,2016-05-21,27.05705152205012,21,2016-04-24
FOODS_3_808,2016-05-21,15.642593033630018,0,2016-04-24
FOODS_2_197,2016-05-22,27.47078620700763,26,2016-04-24
FOODS_3_080,2016-05-22,24.02273110799561,21,2016-04-24
FOODS_3_090,2016-05-22,75.99021836075856,64,2016-04-24
FOODS_3_120,2016-05-22,56.27199577818243,114,2016-04-24
FOODS_3_252,2016-05-22,55.79635237022713,50,2016-04-24
FOODS_3_555,2016-05-22,25.11757203586581,26,2016-04-24
FOODS_3_586,2016-05-22,51.31828907061677,43,2016-04-24
FOODS_3_587,2016-05-22,26.851334243251394,52,2016-04-24
FOODS_3_714,2016-05-22,27.544088438444497,23,2016-04-24
FOODS_3_808,2016-05-22,17.760644628705155,0,2016-04-24
