id,item_id,d,units,date,event_name_1,snap_CA,wm_yr_wk,store_id,sell_price,price_lag_7,price_change,price_rel,dayofweek,is_weekend,month,is_event,lag_7,lag_14,lag_28,roll_mean_7,roll_mean_28
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1087,12,2014-01-19,,0,11352,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,1,0,16.0,21.0,32.0,17.142857142857142,17.928571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1088,12,2014-01-20,MartinLutherKingDay,0,11352,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,1,1,16.0,10.0,29.0,16.571428571428573,17.214285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1089,12,2014-01-21,,0,11352,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,1,0,16.0,16.0,28.0,16.0,16.607142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1090,8,2014-01-22,,0,11352,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,1,0,18.0,10.0,0.0,15.428571428571429,16.035714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1091,13,2014-01-23,,0,11352,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,1,0,11.0,18.0,19.0,14.0,16.321428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1092,14,2014-01-24,,0,11352,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,1,0,19.0,12.0,18.0,14.285714285714286,16.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1093,16,2014-01-25,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,1,0,24.0,20.0,15.0,13.571428571428571,15.964285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1094,15,2014-01-26,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,1,0,12.0,16.0,20.0,12.428571428571429,16.0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1095,15,2014-01-27,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,1,0,12.0,16.0,21.0,12.857142857142858,15.821428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1096,9,2014-01-28,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,1,0,12.0,16.0,15.0,13.285714285714286,15.607142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1097,16,2014-01-29,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,1,0,8.0,18.0,14.0,12.857142857142858,15.392857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1098,21,2014-01-30,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,1,0,13.0,11.0,15.0,14.0,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1099,16,2014-01-31,,0,11353,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,1,0,14.0,19.0,22.0,15.142857142857142,15.678571428571429
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1100,27,2014-02-01,,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,2,0,16.0,24.0,27.0,15.428571428571429,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1101,13,2014-02-02,SuperBowl,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,2,1,15.0,12.0,21.0,17.0,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1102,15,2014-02-03,,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,2,0,15.0,12.0,10.0,16.714285714285715,15.178571428571429
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1103,11,2014-02-04,,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,2,0,9.0,12.0,16.0,16.714285714285715,15.357142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1104,14,2014-02-05,,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,2,0,16.0,8.0,10.0,17.0,15.178571428571429
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1105,14,2014-02-06,,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,2,0,21.0,13.0,18.0,16.714285714285715,15.321428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1106,13,2014-02-07,,1,11401,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,2,0,16.0,14.0,12.0,15.714285714285714,15.178571428571429
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1107,27,2014-02-08,,1,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,2,0,27.0,16.0,20.0,15.285714285714286,15.214285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1108,26,2014-02-09,,1,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,2,0,13.0,15.0,16.0,15.285714285714286,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1109,8,2014-02-10,,1,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,2,0,15.0,15.0,16.0,17.142857142857142,15.821428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1110,17,2014-02-11,,0,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,2,0,11.0,9.0,16.0,16.142857142857142,15.535714285714286
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1111,15,2014-02-12,,0,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,2,0,14.0,16.0,18.0,17.0,15.571428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1112,20,2014-02-13,,0,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,2,0,14.0,21.0,11.0,17.142857142857142,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1113,17,2014-02-14,ValentinesDay,0,11402,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,2,1,13.0,16.0,19.0,18.0,15.785714285714286
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1114,35,2014-02-15,,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,2,0,27.0,27.0,24.0,18.571428571428573,15.714285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1115,21,2014-02-16,,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,2,0,26.0,13.0,12.0,19.714285714285715,16.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1116,16,2014-02-17,PresidentsDay,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,2,1,8.0,15.0,12.0,19.0,16.428571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1117,15,2014-02-18,,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,2,0,17.0,11.0,12.0,20.142857142857142,16.571428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1118,13,2014-02-19,,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,2,0,15.0,14.0,8.0,19.857142857142858,16.678571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1119,15,2014-02-20,,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,2,0,20.0,14.0,13.0,19.571428571428573,16.857142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1120,17,2014-02-21,,0,11403,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,2,0,17.0,13.0,14.0,18.857142857142858,16.928571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1121,22,2014-02-22,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,2,0,35.0,27.0,16.0,18.857142857142858,17.035714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1122,16,2014-02-23,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,2,0,21.0,26.0,15.0,17.0,17.25
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1123,10,2014-02-24,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,2,0,16.0,8.0,15.0,16.285714285714285,17.285714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1124,11,2014-02-25,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,2,0,15.0,17.0,9.0,15.428571428571429,17.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1125,18,2014-02-26,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,2,0,13.0,15.0,16.0,14.857142857142858,17.178571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1126,14,2014-02-27,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,2,0,15.0,20.0,21.0,15.571428571428571,17.25
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1127,14,2014-02-28,,0,11404,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,2,0,17.0,17.0,16.0,15.428571428571429,17.0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1128,23,2014-03-01,,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,3,0,22.0,35.0,27.0,15.0,16.928571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1129,26,2014-03-02,,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,3,0,16.0,21.0,13.0,15.142857142857142,16.785714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1130,8,2014-03-03,,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,3,0,10.0,16.0,15.0,16.571428571428573,17.25
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1131,20,2014-03-04,,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,3,0,11.0,15.0,11.0,16.285714285714285,17.0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1132,19,2014-03-05,LentStart,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,3,1,18.0,13.0,14.0,17.571428571428573,17.321428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1133,15,2014-03-06,,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,3,0,14.0,15.0,14.0,17.714285714285715,17.5
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1134,11,2014-03-07,,1,11405,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,3,0,14.0,17.0,13.0,17.857142857142858,17.535714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1135,17,2014-03-08,,1,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,3,0,23.0,22.0,27.0,17.428571428571427,17.464285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1136,25,2014-03-09,,1,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,3,0,26.0,16.0,26.0,16.571428571428573,17.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1137,20,2014-03-10,,1,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,3,0,8.0,10.0,8.0,16.428571428571427,17.071428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1138,6,2014-03-11,,0,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,3,0,20.0,11.0,17.0,18.142857142857142,17.5
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1139,9,2014-03-12,LentWeek2,0,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,3,1,19.0,18.0,15.0,16.142857142857142,17.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1140,11,2014-03-13,,0,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,3,0,15.0,14.0,20.0,14.714285714285714,16.892857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1141,22,2014-03-14,,0,11406,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,3,0,11.0,14.0,17.0,14.142857142857142,16.571428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1142,25,2014-03-15,,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,3,0,17.0,23.0,35.0,15.714285714285714,16.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1143,13,2014-03-16,Purim End,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,3,1,25.0,26.0,21.0,16.857142857142858,16.392857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1144,13,2014-03-17,StPatricksDay,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,3,1,20.0,8.0,16.0,15.142857142857142,16.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1145,11,2014-03-18,,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,3,0,6.0,20.0,15.0,14.142857142857142,16.0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1146,13,2014-03-19,,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,3,0,9.0,19.0,13.0,14.857142857142858,15.857142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1147,18,2014-03-20,,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,3,0,11.0,15.0,15.0,15.428571428571429,15.857142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1148,15,2014-03-21,,0,11407,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,3,0,22.0,11.0,17.0,16.428571428571427,15.964285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1149,22,2014-03-22,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,3,0,25.0,17.0,22.0,15.428571428571429,15.892857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1150,14,2014-03-23,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,3,0,13.0,25.0,16.0,15.0,15.892857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1151,8,2014-03-24,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,3,0,13.0,20.0,10.0,15.142857142857142,15.821428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1152,13,2014-03-25,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,3,0,11.0,6.0,11.0,14.428571428571429,15.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1153,8,2014-03-26,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,3,0,13.0,9.0,18.0,14.714285714285714,15.821428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1154,19,2014-03-27,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,3,0,18.0,11.0,14.0,14.0,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1155,16,2014-03-28,,0,11408,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,3,0,15.0,22.0,14.0,14.142857142857142,15.642857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1156,14,2014-03-29,,0,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,3,0,22.0,25.0,23.0,14.285714285714286,15.714285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1157,17,2014-03-30,,0,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,3,0,14.0,13.0,26.0,13.142857142857142,15.392857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1158,10,2014-03-31,,0,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,3,0,8.0,13.0,8.0,13.571428571428571,15.071428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1159,9,2014-04-01,,1,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,4,0,13.0,11.0,20.0,13.857142857142858,15.142857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1160,16,2014-04-02,,1,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,4,0,8.0,13.0,19.0,13.285714285714286,14.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1161,13,2014-04-03,,1,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,4,0,19.0,18.0,15.0,14.428571428571429,14.642857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1162,15,2014-04-04,,1,11409,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,4,0,16.0,15.0,11.0,13.571428571428571,14.571428571428571
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1163,18,2014-04-05,,1,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,4,0,14.0,22.0,17.0,13.428571428571429,14.714285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1164,28,2014-04-06,,1,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,4,0,17.0,14.0,25.0,14.0,14.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1165,18,2014-04-07,,1,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,4,0,10.0,8.0,20.0,15.571428571428571,14.857142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1166,25,2014-04-08,,1,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,4,0,9.0,13.0,6.0,16.714285714285715,14.785714285714286
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1167,10,2014-04-09,,1,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,4,0,16.0,8.0,9.0,19.0,15.464285714285714
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1168,28,2014-04-10,,1,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,4,0,13.0,19.0,11.0,18.142857142857142,15.5
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1169,25,2014-04-11,,0,11410,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,4,0,15.0,16.0,22.0,20.285714285714285,16.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1170,20,2014-04-12,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,4,0,18.0,14.0,25.0,21.714285714285715,16.214285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1171,20,2014-04-13,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,4,0,28.0,17.0,13.0,22.0,16.035714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1172,10,2014-04-14,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,4,0,18.0,10.0,13.0,20.857142857142858,16.285714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1173,16,2014-04-15,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,4,0,25.0,9.0,11.0,19.714285714285715,16.178571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1174,18,2014-04-16,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,4,0,10.0,16.0,13.0,18.428571428571427,16.357142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1175,16,2014-04-17,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,4,0,28.0,13.0,18.0,19.571428571428573,16.535714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1176,23,2014-04-18,,0,11411,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,4,0,25.0,15.0,15.0,17.857142857142858,16.464285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1177,43,2014-04-19,,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,4,0,20.0,18.0,22.0,17.571428571428573,16.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1178,27,2014-04-20,Easter,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,4,1,20.0,28.0,14.0,20.857142857142858,17.5
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1179,10,2014-04-21,,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,4,0,10.0,18.0,8.0,21.857142857142858,17.964285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1180,9,2014-04-22,Pesach End,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,4,1,16.0,25.0,13.0,21.857142857142858,18.035714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1181,11,2014-04-23,,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,4,0,18.0,10.0,8.0,20.857142857142858,17.892857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1182,11,2014-04-24,,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,4,0,16.0,28.0,19.0,19.857142857142858,18.0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1183,20,2014-04-25,,0,11412,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,4,0,23.0,25.0,16.0,19.142857142857142,17.714285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1184,15,2014-04-26,,0,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,4,0,43.0,20.0,14.0,18.714285714285715,17.857142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1185,17,2014-04-27,,0,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,4,0,27.0,20.0,17.0,14.714285714285714,17.892857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1186,8,2014-04-28,,0,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,4,0,10.0,10.0,10.0,13.285714285714286,17.892857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1187,9,2014-04-29,,0,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,4,0,9.0,16.0,9.0,13.0,17.821428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1188,21,2014-04-30,,0,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,4,0,11.0,18.0,16.0,13.0,17.821428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1189,22,2014-05-01,,1,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,5,0,11.0,16.0,13.0,14.428571428571429,18.0
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1190,16,2014-05-02,,1,11413,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,5,0,20.0,23.0,15.0,16.0,18.321428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1191,29,2014-05-03,,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,5,0,15.0,43.0,18.0,15.428571428571429,18.357142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1192,29,2014-05-04,,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,5,0,17.0,27.0,28.0,17.428571428571427,18.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1193,14,2014-05-05,Cinco De Mayo,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,5,1,8.0,10.0,18.0,19.142857142857142,18.785714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1194,14,2014-05-06,,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,5,0,9.0,9.0,25.0,20.0,18.642857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1195,10,2014-05-07,,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,5,0,21.0,11.0,10.0,20.714285714285715,18.25
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1196,11,2014-05-08,,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,5,0,22.0,11.0,28.0,19.142857142857142,18.25
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1197,13,2014-05-09,,1,11414,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,5,0,16.0,20.0,25.0,17.571428571428573,17.642857142857142
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1198,24,2014-05-10,,1,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,5,0,29.0,15.0,20.0,17.142857142857142,17.214285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1199,20,2014-05-11,Mother's day,0,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,5,1,29.0,17.0,20.0,16.428571428571427,17.357142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1200,19,2014-05-12,,0,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,5,0,14.0,8.0,10.0,15.142857142857142,17.357142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1201,20,2014-05-13,,0,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,5,0,14.0,9.0,16.0,15.857142857142858,17.678571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1202,16,2014-05-14,,0,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,5,0,10.0,21.0,18.0,16.714285714285715,17.821428571428573
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1203,12,2014-05-15,,0,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,5,0,11.0,22.0,16.0,17.571428571428573,17.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1204,16,2014-05-16,,0,11415,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,5,0,13.0,16.0,23.0,17.714285714285715,17.607142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1205,26,2014-05-17,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,5,0,24.0,29.0,43.0,18.142857142857142,17.357142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1206,19,2014-05-18,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,5,0,20.0,29.0,27.0,18.428571428571427,16.75
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1207,23,2014-05-19,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,0,0,5,0,19.0,14.0,10.0,18.285714285714285,16.464285714285715
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1208,12,2014-05-20,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,1,0,5,0,20.0,14.0,9.0,18.857142857142858,16.928571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1209,8,2014-05-21,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,2,0,5,0,16.0,10.0,11.0,17.714285714285715,17.035714285714285
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1210,16,2014-05-22,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,3,0,5,0,12.0,11.0,11.0,16.571428571428573,16.928571428571427
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1211,20,2014-05-23,,0,11416,CA_1,1.58,1.58,0.0,0.9908884710078902,4,0,5,0,16.0,13.0,20.0,17.142857142857142,17.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1212,31,2014-05-24,,0,11417,CA_1,1.58,1.58,0.0,0.9908884710078902,5,1,5,0,26.0,24.0,15.0,17.714285714285715,17.107142857142858
FOODS_3_080_CA_1_evaluation,FOODS_3_080,d_1213,24,2014-05-25,,0,11417,CA_1,1.58,1.58,0.0,0.9908884710078902,6,1,5,0,19.0,20.0,17.0,18.428571428571427,17.678571428571427
